Source,WM/Reuters,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,IMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Publication date,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Series ID,FXRUSD,FXRTWI,FXRCR,FXRJY,FXREUR,FXRSKW,FXRUKPS,FXRSD,FXRIRE,FXRTB,FXRNZD,FXRNTD,FXRMR,FXRIR,FXRVD,FXRUAED,FXRPNGK,FXRHKD,FXRCD,FXRSARD,FXRSARY,FXRSF,FXRSK,FXRPHP,FXRSDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Apr-2012,1.0262,76.0,6.4739,83.03,0.7800,1170.74,0.6364,1.2810,54.18,31.84,1.2641,30.27,3.1489,9435,21391,3.7687,2.1181,7.9640,1.0166,8.0655,3.8485,0.9373,6.9373,,0.6650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Apr-2012,1.0381,76.8,6.5442,84.26,0.7850,1179.44,0.6420,1.2891,54.60,32.07,1.2712,30.49,3.1688,9539,21644,3.8124,2.1426,8.0547,1.0196,8.0297,3.8931,0.9433,6.9735,,0.6712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-2012,1.0369,76.7,6.5438,83.85,0.7864,1177.09,0.6412,1.2886,54.62,31.98,1.2770,30.34,3.1646,9532,21625,3.8080,2.1401,8.0452,1.0226,8.0841,3.8886,0.9450,6.9859,,0.6698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Apr-2012,1.0453,77.0,6.5957,83.77,0.7889,1181.24,0.6420,1.2925,54.92,32.10,1.2718,30.46,3.1693,9608,21810,3.8389,2.1575,8.1100,1.0254,8.0897,3.9202,0.9477,7.0200,,0.6746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-May-2012,1.0339,76.2,6.5238,82.46,0.7802,1170.27,0.6371,1.2795,54.52,31.78,1.2675,30.14,3.1281,9502,21572,3.7970,2.1340,8.0210,1.0217,8.0423,3.8774,0.9373,6.9459,,0.6668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2012,1.0342,76.3,6.5195,83.12,0.7826,1166.01,0.6375,1.2795,54.78,31.84,1.2694,30.14,3.1279,9504,21589,3.7981,2.1346,8.0230,1.0195,7.9942,3.8786,0.9403,6.9551,,0.6663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-May-2012,1.0305,76.1,6.5002,82.65,0.7841,1163.43,0.6363,1.2787,54.86,31.83,1.2785,30.11,3.1240,9479,21486,3.7845,2.1269,7.9962,1.0157,7.9682,3.8647,0.9422,6.9591,,0.6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-May-2012,1.0267,75.9,6.4745,82.34,0.7806,1161.76,0.6341,1.2748,55.16,31.78,1.2827,30.01,3.1181,9461,21400,3.7706,2.1191,7.9673,1.0144,7.9315,3.8503,0.9379,6.9433,,0.6642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-May-2012,1.0146,75.2,6.4009,80.99,0.7809,1155.07,0.6293,1.2663,54.14,31.44,1.2804,29.75,3.1042,9363,21154,3.7261,2.0941,7.8762,1.0121,7.9810,3.8051,0.9381,6.9625,,0.6563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-May-2012,1.0192,75.5,6.4291,81.53,0.7818,1157.45,0.6300,1.2692,53.75,31.55,1.2843,29.87,3.1111,9412,21255,3.7430,2.1036,7.9109,1.0126,7.9676,3.8222,0.9392,6.9601,,0.6604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-May-2012,1.0074,74.8,6.3571,80.33,0.7763,1148.84,0.6240,1.2583,53.85,31.26,1.2822,29.57,3.0882,9298,21009,3.6997,2.0793,7.8191,1.0087,7.9899,3.7780,0.9326,6.9224,,0.6534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-May-2012,1.0105,75.0,6.3784,80.53,0.7805,1154.55,0.6263,1.2633,53.85,31.42,1.2850,29.66,3.0987,9352,21069,3.7111,2.0857,7.8440,1.0112,8.0702,3.7896,0.9375,6.9570,,0.6562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-May-2012,1.0053,74.7,6.3517,80.24,0.7778,1152.68,0.6237,1.2581,53.90,31.32,1.2821,29.53,3.0873,9257,20955,3.6920,2.0749,7.8051,1.0093,8.0940,3.7701,0.9343,6.9895,,0.6535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-May-2012,1.0013,74.6,6.3260,80.10,0.7767,1150.59,0.6233,1.2544,53.72,31.28,1.2822,29.52,3.0785,9272,20877,3.6773,2.0667,7.7748,1.0021,8.1604,3.7551,0.9330,6.9851,,0.6514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-May-2012,0.9995,74.5,6.3157,79.84,0.7782,1153.42,0.6208,1.2553,53.87,31.35,1.2837,29.52,3.0770,9255,20840,3.6707,2.0630,7.7618,1.0011,8.1734,3.7483,0.9348,7.0407,,0.6515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-May-2012,0.9915,74.3,6.2682,79.68,0.7792,1155.59,0.6209,1.2563,53.75,31.21,1.2920,29.35,3.0860,9201,20673,3.6413,2.0464,7.7028,1.0013,8.2569,3.7183,0.9360,7.1253,,0.6468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-May-2012,0.9958,74.6,6.2956,79.97,0.7814,1158.07,0.6259,1.2583,54.12,31.22,1.2971,29.39,3.0940,9203,20757,3.6571,2.0553,7.7354,1.0067,8.2410,3.7345,0.9386,7.1046,,0.6530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-May-2012,0.9818,73.7,6.2127,77.80,0.7750,1151.46,0.6233,1.2527,53.86,30.86,1.2980,29.06,3.0794,9074,20471,3.6057,2.0264,7.6271,1.0029,8.2642,3.6820,0.9308,7.0825,,0.6444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-May-2012,0.9854,73.8,6.2338,78.10,0.7706,1151.78,0.6226,1.2531,53.89,30.85,1.2978,29.12,3.0868,9133,20546,3.6189,2.0338,7.6514,1.0036,8.1670,3.6954,0.9256,7.0249,,0.6464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-May-2012,0.9925,74.3,6.2768,78.87,0.7756,1154.67,0.6272,1.2567,54.50,31.08,1.2933,29.29,3.0946,9198,20692,3.6450,2.0485,7.7062,1.0085,8.1633,3.7222,0.9317,7.0657,,0.6494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-May-2012,0.9777,73.5,6.1895,77.78,0.7712,1146.60,0.6207,1.2481,54.60,30.80,1.2994,28.88,3.0675,9068,20390,3.5906,2.0180,7.5925,0.9990,8.1513,3.6666,0.9262,7.0095,,0.6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-May-2012,0.9758,73.5,6.1876,77.59,0.7761,1151.69,0.6224,1.2448,54.91,30.85,1.2973,28.84,3.0674,9055,20350,3.5836,2.0140,7.5754,1.0007,8.1992,3.6595,0.9321,6.9827,,0.6409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-May-2012,0.9744,73.5,6.1861,77.66,0.7772,1155.05,0.6225,1.2488,54.34,30.89,1.2932,28.87,3.0864,9086,20321,3.5785,2.0111,7.5634,1.0019,8.1625,3.6543,0.9348,6.9919,,0.6417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2012,0.9867,74.2,6.2567,78.30,0.7830,1169.73,0.6280,1.2575,54.51,31.19,1.2937,29.19,3.1002,9300,20578,3.6237,2.0386,7.6582,1.0112,8.1944,3.7003,0.9412,7.0339,,0.6499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-May-2012,0.9864,74.3,6.2621,78.47,0.7869,1158.82,0.6292,1.2590,54.86,31.25,1.2943,29.19,3.1101,9420,20576,3.6226,2.0380,7.6569,1.0090,8.2212,3.6993,0.9459,7.0706,,0.6497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-May-2012,0.9796,74.0,6.2258,77.84,0.7858,1152.25,0.6274,1.2535,54.92,31.16,1.2871,29.09,3.0936,9355,20444,3.5976,2.0240,7.6048,1.0036,8.1730,3.6738,0.9438,7.0720,,0.6459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-May-2012,0.9727,73.6,6.2008,76.63,0.7849,1148.03,0.6283,1.2516,54.85,31.02,1.2877,29.03,3.0917,9302,20300,3.5722,2.0097,7.5522,0.9995,8.3049,3.6479,0.9427,7.0402,,0.6435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jun-2012,0.9700,73.3,6.1776,76.15,0.7845,1142.47,0.6304,1.2477,54.21,30.88,1.2889,29.00,3.0865,9070,20244,3.5623,2.0041,7.5281,1.0033,8.2651,3.6378,0.9423,7.0516,,0.6422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Jun-2012,0.9675,73.1,6.1605,75.63,0.7791,1143.63,0.6296,1.2473,53.59,30.56,1.2835,29.05,3.0931,9167,20206,3.5531,1.9990,7.5079,1.0083,8.2907,3.6284,0.9357,7.0179,,0.6423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Jun-2012,0.9794,73.9,6.2313,76.83,0.7821,1155.89,0.6362,1.2588,54.39,30.97,1.2906,29.37,3.1238,9270,20489,3.5968,2.0236,7.5990,1.0151,8.2876,3.6731,0.9396,7.0107,,0.6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Jun-2012,0.9829,74.2,6.2587,77.46,0.7873,1154.61,0.6375,1.2594,54.59,30.94,1.2924,29.37,3.1242,9313,20646,3.6097,2.0308,7.6256,1.0166,8.2371,3.6863,0.9455,7.0791,,0.6507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Jun-2012,0.9962,75.0,6.3366,79.15,0.7926,1167.05,0.6437,1.2703,54.88,31.34,1.2909,29.75,3.1535,9339,20925,3.6585,2.0583,7.7288,1.0235,8.2789,3.7361,0.9521,7.1552,,0.6583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Jun-2012,0.9852,74.4,6.2727,78.06,0.7873,1157.91,0.6364,1.2653,54.49,31.31,1.2917,29.49,3.1379,9295,20679,3.6181,2.0355,7.6429,1.0163,8.2725,3.6949,0.9456,7.0632,,0.6493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jun-2012,0.9898,74.7,6.3074,78.71,0.7924,1158.66,0.6392,1.2708,55.46,31.35,1.2818,29.63,3.1520,9354,20764,3.6350,2.0450,7.6799,1.0197,8.3347,3.7120,0.9517,7.0236,,0.6528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Jun-2012,0.9946,75.1,6.3351,79.25,0.7963,1162.04,0.6396,1.2755,55.57,31.44,1.2807,29.81,3.1653,9399,20847,3.6527,2.0550,7.7163,1.0222,8.3505,3.7300,0.9564,7.0280,,0.6572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jun-2012,0.9956,75.0,6.3400,79.08,0.7918,1161.22,0.6417,1.2757,55.43,31.41,1.2807,29.82,3.1685,9408,20858,3.6563,2.0570,7.7243,1.0231,8.3492,3.7339,0.9513,6.9916,,0.6573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jun-2012,1.0015,75.3,6.3749,78.96,0.7926,1167.40,0.6444,1.2777,55.82,31.58,1.2794,29.94,3.1723,9479,20991,3.6780,2.0692,7.7701,1.0255,8.3977,3.7559,0.9520,7.0185,,0.6603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jun-2012,1.0120,75.8,6.4296,80.14,0.7958,1171.04,0.6439,1.2826,56.25,31.79,1.2754,30.23,3.1843,9551,21212,3.7166,2.0909,7.8514,1.0325,8.3644,3.7954,0.9559,7.0380,,0.6659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jun-2012,1.0131,76.0,6.4404,80.01,0.8035,1171.60,0.6458,1.2840,56.69,31.85,1.2787,30.25,3.1989,9554,21224,3.7206,2.0932,7.8607,1.0361,8.4014,3.7995,0.9651,7.1016,,0.6661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jun-2012,1.0190,76.3,6.4764,80.37,0.8038,1172.82,0.6478,1.2923,56.94,32.09,1.2811,30.42,3.2185,9648,21338,3.7423,2.1054,7.9061,1.0380,8.3372,3.8216,0.9653,7.1081,,0.6701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jun-2012,1.0164,76.3,6.4690,80.99,0.8015,1170.54,0.6483,1.2911,57.36,32.17,1.2735,30.33,3.2215,9628,21258,3.7327,2.1000,7.8865,1.0382,8.3496,3.8119,0.9627,7.0744,,0.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-2012,1.0057,75.9,6.4012,80.91,0.8007,1163.65,0.6439,1.2842,57.29,32.00,1.2750,30.10,3.2072,9527,21039,3.6934,2.0779,7.8042,1.0336,8.4056,3.7718,0.9617,7.0443,,0.6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jun-2012,1.0031,75.7,6.3926,80.42,0.8009,1165.35,0.6437,1.2853,56.64,32.00,1.2736,30.06,3.2034,9509,20990,3.6839,2.0725,7.7837,1.0294,8.4517,3.7619,0.9620,7.0543,,0.6622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jun-2012,1.0034,75.7,6.3879,79.87,0.8021,1162.44,0.6439,1.2857,57.27,31.94,1.2704,30.06,3.2056,9507,20996,3.6850,2.0731,7.7849,1.0316,8.4948,3.7631,0.9635,7.0875,,0.6635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jun-2012,1.0065,75.9,6.4071,79.98,0.8053,1163.77,0.6438,1.2861,57.54,32.08,1.2741,30.09,3.2125,9542,21021,3.6964,2.0795,7.8096,1.0309,8.4811,3.7747,0.9671,7.1135,,0.6647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jun-2012,1.0118,76.2,6.4384,80.40,0.8087,1167.87,0.6490,1.2911,57.66,32.24,1.2717,30.24,3.2290,9592,21147,3.7158,2.0905,7.8499,1.0360,8.4941,3.7945,0.9713,7.1066,,0.6684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-2012,1.0191,76.5,6.4776,80.89,0.8092,1167.23,0.6529,1.2940,57.46,32.39,1.2771,30.43,3.2331,9659,21304,3.7426,2.1056,7.9040,1.0454,8.4409,3.8219,0.9722,7.0987,,0.6746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jul-2012,1.0227,76.7,6.4949,81.35,0.8103,1172.07,0.6529,1.2974,57.05,32.35,1.2768,30.53,3.2404,9611,21369,3.7559,2.1130,7.9327,1.0415,8.3681,3.8353,0.9734,7.0920,,0.6740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jul-2012,1.0270,76.9,6.5246,81.94,0.8148,1168.88,0.6541,1.2969,56.41,32.38,1.2761,30.67,3.2335,9636,21454,3.7717,2.1219,7.9645,1.0431,8.3595,3.8515,0.9788,7.1063,,0.6758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Jul-2012,1.0295,77.0,6.5338,82.12,0.8175,1169.20,0.6567,1.3001,56.10,32.35,1.2779,30.70,3.2419,9644,21522,3.7808,2.1271,7.9829,1.0433,8.3184,3.8608,0.9819,7.1456,,0.6783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Jul-2012,1.0267,77.0,6.5231,81.88,0.8191,1165.46,0.6576,1.3000,56.51,32.41,1.2784,30.66,3.2475,9623,21437,3.7706,2.1213,7.9616,1.0398,8.3660,3.8503,0.9841,7.0951,,0.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Jul-2012,1.0260,77.2,6.5305,81.98,0.8284,1167.43,0.6608,1.3014,56.91,32.46,1.2788,30.68,3.2555,9644,21425,3.7680,2.1198,7.9553,1.0412,8.3707,3.8477,0.9953,7.1523,,0.6776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Jul-2012,1.0190,76.8,6.4942,81.22,0.8289,1163.09,0.6576,1.2956,57.05,32.37,1.2795,30.50,3.2476,9615,21277,3.7423,2.1054,7.9007,1.0381,8.4202,3.8215,0.9957,7.1644,,0.6759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jul-2012,1.0176,76.7,6.4803,80.90,0.8279,1163.78,0.6561,1.2938,56.72,32.29,1.2819,30.48,3.2416,9611,21247,3.7371,2.1025,7.8913,1.0384,8.3936,3.8162,0.9943,7.1389,,0.6763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jul-2012,1.0214,76.9,6.5028,81.05,0.8326,1165.32,0.6576,1.2931,56.50,32.40,1.2836,30.58,3.2501,9664,21324,3.7511,2.1103,7.9202,1.0425,8.3690,3.8305,1.0000,7.1142,,0.6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jul-2012,1.0170,76.7,6.4782,80.83,0.8312,1170.97,0.6562,1.2904,56.64,32.34,1.2841,30.47,3.2402,9623,21220,3.7349,2.1012,7.8866,1.0380,8.4322,3.8140,0.9982,7.1256,,0.6757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-2012,1.0163,76.7,6.4818,80.59,0.8330,1169.15,0.6585,1.2904,56.58,32.29,1.2837,30.48,3.2410,9635,21200,3.7324,2.0998,7.8824,1.0350,8.4502,3.8113,1.0003,7.1384,,0.6777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jul-2012,1.0234,77.0,6.5254,80.97,0.8360,1173.84,0.6572,1.2940,56.22,32.37,1.2844,30.69,3.2503,9707,21352,3.7584,2.1145,7.9380,1.0383,8.4569,3.8380,1.0042,7.2025,,0.6822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-2012,1.0294,77.4,6.5618,81.24,0.8379,1177.17,0.6576,1.2995,56.79,32.50,1.2880,30.84,3.2570,9743,21468,3.7805,2.1269,7.9845,1.0440,8.4375,3.8605,1.0065,7.2390,,0.6858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jul-2012,1.0300,77.4,6.5643,81.36,0.8391,1176.88,0.6586,1.2990,56.98,32.64,1.2948,30.88,3.2553,9744,21476,3.7827,2.1325,7.9898,1.0431,8.4319,3.8627,1.0079,7.1741,,0.6839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jul-2012,1.0390,78.0,6.6197,81.67,0.8462,1183.52,0.6636,1.3060,57.59,32.91,1.2968,31.14,3.2780,9839,21658,3.8157,2.1511,8.0585,1.0490,8.4742,3.8965,1.0162,7.2114,,0.6908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-2012,1.0403,78.1,6.6297,81.76,0.8489,1187.19,0.6625,1.3057,57.47,32.99,1.2976,31.19,3.2821,9857,21685,3.8205,2.1538,8.0688,1.0489,8.5215,3.9012,1.0195,7.2174,,0.6897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jul-2012,1.0314,77.7,6.5870,80.55,0.8518,1182.50,0.6623,1.2998,57.60,32.75,1.3000,30.98,3.2709,9778,21505,3.7878,2.1376,8.0001,1.0476,8.6094,3.8680,1.0230,7.1852,,0.6850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jul-2012,1.0304,77.7,6.5813,80.71,0.8500,1181.04,0.6637,1.2971,57.65,32.70,1.3018,31.02,3.2710,9776,21487,3.7841,2.1355,7.9934,1.0491,8.6799,3.8641,1.0209,7.1439,,0.6867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jul-2012,1.0220,77.2,6.5331,79.86,0.8469,1176.32,0.6591,1.2897,57.60,32.48,1.3066,30.84,3.2530,9709,21339,3.7533,2.1203,7.9285,1.0442,8.7103,3.8326,1.0172,7.1416,,0.6820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jul-2012,1.0331,77.8,6.5974,80.76,0.8508,1184.81,0.6670,1.2965,57.84,32.73,1.3033,31.15,3.2718,9804,21571,3.7941,2.1434,8.0143,1.0484,8.6839,3.8743,1.0218,7.2008,,0.6886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-2012,1.0426,78.2,6.6497,81.57,0.8481,1186.84,0.6648,1.3044,57.80,32.95,1.2985,31.36,3.2899,9884,21769,3.8289,2.1631,8.0880,1.0506,8.5858,3.9099,1.0186,7.1426,,0.6929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jul-2012,1.0464,78.5,6.6734,82.01,0.8513,1190.33,0.6656,1.3050,57.99,33.05,1.2946,31.43,3.2972,9925,21833,3.8429,2.1710,8.1159,1.0507,8.5597,3.9241,1.0224,7.2007,,0.6928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Jul-2012,1.0526,78.9,6.7153,82.36,0.8578,1190.12,0.6701,1.3109,58.66,33.22,1.2990,31.60,3.3073,9983,21968,3.8657,2.1838,8.1623,1.0538,8.6152,3.9474,1.0305,7.1462,,0.6981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Aug-2012,1.0507,78.6,6.6929,82.13,0.8530,1183.72,0.6705,1.3078,58.33,33.09,1.2936,31.48,3.2724,9945,21907,3.8587,2.1799,8.1468,1.0526,8.6801,3.9402,1.0246,7.1437,,0.6966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Aug-2012,1.0483,78.6,6.6824,82.23,0.8556,1186.31,0.6740,1.3072,58.50,33.07,1.2955,31.41,3.2807,9933,21868,3.8499,2.1772,8.1300,1.0540,8.7380,3.9312,1.0284,7.0906,,0.6947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-2012,1.0479,78.7,6.6783,81.96,0.8597,1189.21,0.6751,1.3073,58.80,33.15,1.2881,31.44,3.2846,9939,21868,3.8484,2.1763,8.1259,1.0541,8.7578,3.9298,1.0329,7.1341,,0.6957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Aug-2012,1.0580,79.1,6.7371,82.82,0.8539,1194.27,0.6789,1.3134,58.67,33.31,1.2890,31.68,3.2851,10021,22075,3.8855,2.1996,8.2048,1.0582,8.6412,3.9677,1.0259,7.1021,,0.7008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Aug-2012,1.0551,78.9,6.7180,82.74,0.8513,1190.47,0.6757,1.3121,58.19,33.25,1.2978,31.61,3.2734,9997,22009,3.8749,2.1936,8.1821,1.0521,8.6149,3.9568,1.0228,7.0980,,0.6972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Aug-2012,1.0593,79.1,6.7325,83.16,0.8563,1192.30,0.6762,1.3175,58.46,33.35,1.3020,31.69,3.2849,10044,22097,3.8903,2.2023,8.2165,1.0527,8.5748,3.9726,1.0287,7.0880,,0.7012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-2012,1.0519,78.8,6.6946,82.63,0.8562,1189.12,0.6736,1.3111,58.26,33.15,1.2994,31.50,3.2782,9969,21932,3.8631,2.1869,8.1589,1.0450,8.5364,3.9448,1.0283,7.0543,,0.6971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Aug-2012,1.0550,78.9,6.7100,82.61,0.8589,1193.36,0.6734,1.3141,58.41,33.17,1.3009,31.63,3.2916,10005,21997,3.8745,2.1956,8.1833,1.0459,8.5334,3.9565,1.0316,7.0416,,0.7002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug-2012,1.0516,78.7,6.6893,82.50,0.8508,1187.99,0.6702,1.3098,58.60,33.09,1.2972,31.51,3.2826,9977,21931,3.8620,2.1886,8.1571,1.0442,8.5637,3.9436,1.0221,7.0175,,0.6961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Aug-2012,1.0476,78.5,6.6649,82.54,0.8498,1184.41,0.6684,1.3082,58.30,33.00,1.3009,31.39,3.2769,9944,21842,3.8473,2.1825,8.1260,1.0391,8.5799,3.9286,1.0208,7.0267,,0.6933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Aug-2012,1.0483,78.7,6.6755,83.15,0.8535,1188.98,0.6691,1.3128,58.63,33.07,1.3001,31.45,3.2864,9964,21852,3.8499,2.1840,8.1317,1.0363,8.6405,3.9312,1.0250,7.0209,,0.6957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-2012,1.0472,78.5,6.6641,83.12,0.8480,1187.73,0.6667,1.3114,58.36,33.02,1.2936,31.41,3.2814,9938,21834,3.8458,2.1817,8.1229,1.0339,8.6304,3.9272,1.0185,7.0236,,0.6952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
